"id","created_at","updated_at","amount","metadata","tx_hash","block_number","contract_address","buyer_id","paylink_invoice_id","paylink_reference_id","payment_status","payment_type","referral_system_status","jggl_pack_id","discount_rate","full_amount","atla_pack_id"
1108,2025-11-06 06:16:21.000 +0300,2025-11-06 06:17:28.761 +0300,15.000000,"{""buyer"": ""TGpe7uJcjrWRhkrUxKL61ku3afDL131Z5b"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1052000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1.052""}","03b8b74c7ccbc1d95acd11e0a17c665153ab433a9dd20a31cfa5a4304661acff",77245931,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,1047,,,COMPLETED,CRYPTO,1,,0.0000,15.000000,
1100,2025-11-05 22:04:09.000 +0300,2025-11-05 22:05:15.377 +0300,150.000000,"{""buyer"": ""TA3N7bWBks3MAM7UPcH8PZ36D14msLDifk"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","6bdee89a32c86523affcfe809875642fa64689178264ecd499bcc1dc07d44e93",77236089,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,25196,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1101,2025-11-05 22:04:27.000 +0300,2025-11-05 22:05:35.579 +0300,150.000000,"{""buyer"": ""TA3N7bWBks3MAM7UPcH8PZ36D14msLDifk"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",b8159e131d8f39e14332ffc7d7279ff3d3400b5fb88bc1205116a5a7a141ddff,77236095,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,25196,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
454,2025-10-22 03:38:33.000 +0300,2025-10-22 03:39:37.830 +0300,15.000000,"{""buyer"": ""TVwJfsGayWFRBnodqR1kdZRAmEpTZwuTEj"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","40fb590a66b5c79cddbac82336a9b69d6ff9598a5d0a7dd69f9e1458002a13fb",76810899,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,7243,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
455,2025-10-22 03:53:15.000 +0300,2025-10-22 03:54:23.563 +0300,15.000000,"{""buyer"": ""TPXo5kPWm182ZNKdFp9E7wWYgkovREMZrP"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","1a83b51487214c10351fc53afa23703f4fbb16693024cb5ac3d224c4d1fe208c",76811193,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,2849,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
456,2025-10-22 03:59:12.000 +0300,2025-10-22 04:00:18.026 +0300,15.000000,"{""buyer"": ""TVMFLW29j3boPzwYx3ksDkHJrzp984QY7Z"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","46bf378e1bee16611adcce3d7b8da1c0fe5c0bf1417b38c8d1fb31a92bc83c62",76811312,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,9371,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
457,2025-10-22 04:41:42.000 +0300,2025-10-22 04:42:48.247 +0300,35.000000,"{""buyer"": ""TQ6gWwanRhSHfP5fEWRGemrWGV1LiZGMSW"", ""amountUSDT"": ""35000000"", ""atlaAmount"": ""2333000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.333""}","2df294bc5548b1957981a6af857c1bf7bc4953e943b10665776cb9fed4cd0663",76812162,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,4246,,,COMPLETED,CRYPTO,1,,0.0500,36.842105,
458,2025-10-22 04:43:09.000 +0300,2025-10-22 04:44:13.923 +0300,15.000000,"{""buyer"": ""TAyryMnj8KUSiV2hnGKD1QTKgGVpL6jo4N"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}",ef98027689db79101f275fb58fc91a9ea9776d3dfa92585a3877999c86b1b3e9,76812191,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,9980,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
990,2025-11-02 14:56:31.828 +0300,2025-11-02 14:56:32.666 +0300,10000.000000,"{""buyer"": 24424, ""userId"": 24424, ""amountUSDT"": ""10000000000"", ""atlaAmount"": ""699300000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1762084591-5ef2bc43,0,PAYID,24424,,ATL-1762084591-5ef2bc43,PENDING,PAYID,0,,0.0000,10000.000000,
459,2025-10-22 04:43:45.000 +0300,2025-10-22 04:44:53.857 +0300,15.000000,"{""buyer"": ""TXtpf4PkmLwpzbveBafMY7kb4H6xecz1qX"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","67ad47e0ec38bddb2d79e6e166e734775937b1f37e7e14574720b7ab849f9d06",76812203,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,6141,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
460,2025-10-22 04:48:21.000 +0300,2025-10-22 04:49:28.253 +0300,15.000000,"{""buyer"": ""TKwYumcQuX9Aj8VHzJUy8NxDb41HpobhkT"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}",c280647bdc918cb9e387af1ebe68da2af317dde75591b6eb7639a6f00847f860,76812295,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,4735,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
461,2025-10-22 04:54:15.000 +0300,2025-10-22 04:55:23.923 +0300,399.600000,"{""buyer"": ""TTaoRuJAXoJsseaUieXxWYzNei5ucWwM8e"", ""amountUSDT"": ""399600000"", ""atlaAmount"": ""27000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""27""}",d74430a69964adb48bce191dace31563438377f42e789a44c5e19fa7bc47eec5,76812413,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,7239,,,COMPLETED,CRYPTO,1,,0.0500,420.631579,
464,2025-10-22 05:20:24.000 +0300,2025-10-22 05:21:33.997 +0300,80.000000,"{""buyer"": ""TNPrA7FVnfdKgALRHyQYnNapoNTSmNRRZS"", ""amountUSDT"": ""80000000"", ""atlaAmount"": ""5333000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""5.333""}",fc219a1e399e78c156933d59c8c427592b3f7ff780d3783352daf4524c4b97d2,76812936,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,446,,,COMPLETED,CRYPTO,1,,0.0500,84.210526,
465,2025-10-22 05:23:54.000 +0300,2025-10-22 05:24:58.457 +0300,50.000000,"{""buyer"": ""TNPrA7FVnfdKgALRHyQYnNapoNTSmNRRZS"", ""amountUSDT"": ""50000000"", ""atlaAmount"": ""3333000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""3.333""}","1e444d3134bc83d01cb9b6664e860d7db92b81451343d6da4dfff6b6d77a54cc",76813006,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,446,,,COMPLETED,CRYPTO,1,,0.0500,52.631579,
466,2025-10-22 05:24:51.000 +0300,2025-10-22 05:25:58.433 +0300,199.000000,"{""buyer"": ""TJnDJauPCanZ6p99csZuveLHLkW8EZ72ne"", ""amountUSDT"": ""199000000"", ""atlaAmount"": ""13445000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""13.445""}","92062dc086d8049115774c8e07f3f3cee9a3714954e0286800a43c94e731a280",76813025,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,7273,,,COMPLETED,CRYPTO,1,,0.0500,209.473684,
941,2025-10-30 21:18:21.000 +0300,2025-10-30 21:19:29.248 +0300,15.000000,"{""buyer"": ""TXKU1SV8aW4bGxCj5f9Bp4gcYJNPJ2tcJ8"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","99b29fbe8a804ffe5b42fd8764c6bc46664fa68bb00144828785567e4e285c7d",77062423,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,4249,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
1049,2025-11-04 18:15:26.848 +0300,2025-11-04 18:15:36.585 +0300,30.000000,"{""buyer"": 24931, ""userId"": 24931, ""amountUSDT"": ""30000000"", ""atlaAmount"": ""2000000000000000000.000"", ""payment_method"": ""card"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.000""}",PAYID-ATL-1762269326-8a41107a,0,PAYID,24931,,ATL-1762269326-8a41107a,COMPLETED,PAYID,1,,0.0000,30.000000,
1113,2025-11-06 14:29:24.000 +0300,2025-11-06 14:30:32.137 +0300,22.000000,"{""buyer"": ""TLkJkZuegNpj6sDVnxodzfzuaJcsqDYoNs"", ""amountUSDT"": ""22000000"", ""atlaAmount"": ""1543000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1.543""}","90fdac642d56b06eef1484e068c3db3cdb49ff0abca94bfb8e5cadb1f71d0d98",77255790,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,9780,,,COMPLETED,CRYPTO,1,,0.0000,22.000000,
1710,2025-11-21 17:47:00.000 +0300,2025-11-21 17:48:14.378 +0300,1000.000000,"{""buyer"": ""TX6DkuJ886NFKkWjGXUnswe2rBQRKkUDFX"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",f5f2a704e6628519c767cf80dff352e0d67e9a85a3e531d4ae76b90ad58c826c,77691613,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,921,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
452,2025-10-22 03:00:27.000 +0300,2025-10-22 03:01:34.741 +0300,15.000000,"{""buyer"": ""TMTi2fwGBiWh5JXk9No7nEn12EmDwUBZe8"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseInfl"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}",e4e44c1692f6c8c7386917139e36c0789e88c184a9cc8f537cec8bda0b3e1b4b,76810137,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,3653,,,COMPLETED,CRYPTO,1,,0.0000,15.000000,
90,2025-10-10 11:30:39.188 +0300,2025-10-10 11:30:39.925 +0300,100.000000,"{""buyer"": 908, ""userId"": 908, ""amountUSDT"": ""100000000"", ""atlaAmount"": ""6666000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1760085039-4241db10,0,PAYID,908,,ATL-1760085039-4241db10,PENDING,PAYID,0,,0.0500,105.263158,
1114,2025-11-06 15:59:06.000 +0300,2025-11-06 16:00:12.983 +0300,15.000000,"{""buyer"": ""TW5hkVcaVLDJVyv4JqNG2qxmYsHbh9t6Qo"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1052000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1.052""}","44219750c1478cea554f65cca1d691b50c3c36e6517eb55ecba3364176a091b6",77257582,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,205,,,COMPLETED,CRYPTO,1,,0.0000,15.000000,
1119,2025-11-06 20:15:06.000 +0300,2025-11-06 20:16:14.867 +0300,150.000000,"{""buyer"": ""TQKLDHda9NUJE28Pcrrc3NVtU8cm9PPTPX"", ""amountUSDT"": ""150000000"", ""atlaAmount"": ""10668000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""10.668""}","9f460d8a54c46f83a64e41daaae8cbab31bcaea90aff4f0480799e17fd98f451",77262702,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,1577,,,COMPLETED,CRYPTO,1,,0.0000,150.000000,
1115,2025-11-06 17:32:08.493 +0300,2025-11-06 17:32:09.305 +0300,15.000000,"{""buyer"": 15640, ""userId"": 15640, ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1052000000000000000.000"", ""fullAmountUSDT"": ""15789473.68421052631578947368"", ""payment_method"": ""card""}",PAYID-ATL-1762439528-77924714,0,PAYID,15640,,ATL-1762439528-77924714,PENDING,PAYID,0,,0.0500,15.789474,
1120,2025-11-06 21:29:27.000 +0300,2025-11-06 21:30:35.227 +0300,30.000000,"{""buyer"": ""TQ4AdjrtmfVpFk1Ud2qhUZ7Jq9zsQ8Qmh3"", ""amountUSDT"": ""30000000"", ""atlaAmount"": ""2105000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.105""}",baa6c80e00f67c4a4698f19df7bcbe63218e15138193c36931a77d31a4fb2f66,77264187,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,690,,,COMPLETED,CRYPTO,1,,0.0000,30.000000,
1121,2025-11-06 21:52:27.000 +0300,2025-11-06 21:53:39.373 +0300,150.000000,"{""buyer"": ""TW1WVUsVMjf1XfxKY7Bcbu4Xka5s9jVFdY"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","3ed1d3d980fbe1803c7278519ab3652713a9dbcaa8b3a473c64d2cfaa6a536e2",77264647,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,11409,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
863,2025-10-30 06:51:48.000 +0300,2025-10-30 06:52:57.496 +0300,15.000000,"{""buyer"": ""TMRfRQk565N97FZijJEpPqPhMM4hAtndgw"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""2000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2""}",adbb8c0dc8946a07527e1720f313ce553feca288f729517c609e14bcc0101e84,77045099,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,7542,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
864,2025-10-30 06:56:27.000 +0300,2025-10-30 06:57:37.462 +0300,15.000000,"{""buyer"": ""TDxXR4Z9uerDAieUFGFPZYWH4HUi9MT2p5"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""2000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2""}",fa66c5f55770aa4dfc6a2e3a3147583b3d039204196ee04c1b8d9eb0e17f4d08,77045192,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,6794,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
865,2025-10-30 07:19:09.000 +0300,2025-10-30 07:23:12.984 +0300,45.000000,"{""buyer"": ""TTHUrAwSfmVtdptYkFbhXKwrGD1nDQ6Ze8"", ""amountUSDT"": ""45000000"", ""atlaAmount"": ""6000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""6""}",d589fccc79a351d4e51a042a3f7372a351919d7053932da2e0bb77960c8e0eb6,77045646,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,6129,,,COMPLETED,CRYPTO,1,,0.0500,47.368421,
866,2025-10-30 07:19:12.000 +0300,2025-10-30 07:23:12.996 +0300,15.000000,"{""buyer"": ""TH69cWiBZYgoJLd2nYCWgdWFoSv7qyFWmF"", ""amountUSDT"": ""15000000"", ""atlaAmount"": ""2000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2""}","27c80d86beec68f89dda0e83eef8524ddb37a9b968becf8db469d1e2ddec7f7b",77045647,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,18764,,,COMPLETED,CRYPTO,1,,0.0500,15.789474,
942,2025-10-30 22:56:09.000 +0300,2025-10-30 22:57:19.835 +0300,150.000000,"{""buyer"": ""TG8whaUWMsWKiakzNp8Pj4v3Dy9UiDKL5X"", ""amountUSDT"": ""150000000"", ""atlaAmount"": ""10135000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""10.135""}","905f0c9b2fe0e66dee3135dec8459745c8fe54edaaf8d23df016f2a25b6d7610",77064379,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,23577,,,COMPLETED,CRYPTO,1,,0.0500,157.894737,
150,2025-10-12 11:42:20.655 +0300,2025-10-12 11:42:21.400 +0300,15.000000,"{""buyer"": 3563, ""userId"": 3563, ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1760258540-79b305d3,0,PAYID,3563,,ATL-1760258540-79b305d3,PENDING,PAYID,0,,0.0000,15.000000,
164,2025-10-12 23:31:08.431 +0300,2025-10-12 23:31:09.177 +0300,15.000000,"{""buyer"": 3710, ""userId"": 3710, ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1760301068-5d35d6ab,0,PAYID,3710,,ATL-1760301068-5d35d6ab,PENDING,PAYID,0,,0.0000,15.000000,
165,2025-10-13 13:45:59.440 +0300,2025-10-13 13:46:00.192 +0300,100.000000,"{""buyer"": 3797, ""userId"": 3797, ""amountUSDT"": ""100000000"", ""atlaAmount"": ""6666000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1760352359-be6fb815,0,PAYID,3797,,ATL-1760352359-be6fb815,PENDING,PAYID,0,,0.0500,105.263158,
168,2025-10-14 06:44:22.676 +0300,2025-10-14 06:44:23.529 +0300,80.000000,"{""buyer"": 2319, ""userId"": 2319, ""amountUSDT"": ""80000000"", ""atlaAmount"": ""5333000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1760413462-48cf9e7e,0,PAYID,2319,,ATL-1760413462-48cf9e7e,PENDING,PAYID,0,,0.0500,84.210526,
992,2025-11-02 15:34:51.000 +0300,2025-11-02 15:35:54.380 +0300,100.000000,"{""buyer"": ""TRaEZLGR3xdb4efh8oKLYYT5JdhegZAdAK"", ""amountUSDT"": ""100000000"", ""atlaAmount"": ""6666000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""6.666""}","8414e16bdb71c9461b0e912941c4f9165b30830161df1901b392b7196c8f2938",77141929,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,2238,,,COMPLETED,CRYPTO,1,,0.0500,105.263158,
993,2025-11-02 15:38:54.000 +0300,2025-11-02 15:39:59.964 +0300,250.000000,"{""buyer"": ""TK78iz3YmSM1BaV2KgSnEonZ67d7mjxhhM"", ""amountUSDT"": ""250000000"", ""atlaAmount"": ""16891000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""16.891""}","6e007f6c40efe2cc12cf678ae51b9b3dc72a77a6d0e3f4cb44417c63d0e1c571",77142010,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,3585,,,COMPLETED,CRYPTO,1,,0.0500,263.157895,
1050,2025-11-04 18:15:38.172 +0300,2025-11-04 18:15:47.719 +0300,30.000000,"{""buyer"": 24932, ""userId"": 24932, ""amountUSDT"": ""30000000"", ""atlaAmount"": ""2000000000000000000.000"", ""payment_method"": ""card"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.000""}",PAYID-ATL-1762269338-9fffca31,0,PAYID,24932,,ATL-1762269338-9fffca31,COMPLETED,PAYID,1,,0.0000,30.000000,
1059,2025-11-04 18:25:36.271 +0300,2025-11-04 18:25:43.924 +0300,30.000000,"{""buyer"": 24941, ""userId"": 24941, ""amountUSDT"": ""30000000"", ""atlaAmount"": ""2000000000000000000.000"", ""payment_method"": ""card"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.000""}",PAYID-ATL-1762269936-6d199f4f,0,PAYID,24941,,ATL-1762269936-6d199f4f,COMPLETED,PAYID,1,,0.0000,30.000000,
1116,2025-11-06 17:37:41.940 +0300,2025-11-06 17:40:09.780 +0300,15.000000,"{""buyer"": 15640, ""userId"": 15640, ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1052000000000000000.000"", ""fullAmountUSDT"": ""15789473.68421052631578947368"", ""payment_method"": ""card"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1.052""}",PAYID-ATL-1762439861-159f6ef3,0,PAYID,15640,,ATL-1762439861-159f6ef3,COMPLETED,PAYID,1,,0.0500,15.789474,
869,2025-10-30 09:15:33.000 +0300,2025-10-30 09:17:39.942 +0300,100.000000,"{""buyer"": ""TFqqJbkmqHqfDv9m4umtKyVWNf7ZEr79Bz"", ""amountUSDT"": ""100000000"", ""atlaAmount"": ""13332000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""13.332""}","34462714c3dbb0e1a901d26125dd90b9044088140d4d18cb2287282bd5958509",77047972,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,774,,,COMPLETED,CRYPTO,1,,0.0500,105.263158,
1122,2025-11-06 22:34:54.000 +0300,2025-11-06 22:35:58.619 +0300,150.000000,"{""buyer"": ""TW5hkVcaVLDJVyv4JqNG2qxmYsHbh9t6Qo"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",fd1bf9cbebf89ffb3e21b83c67038acb6af52f08c04c054774f37ce47f7a8eaf,77265496,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,205,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
867,2025-10-30 07:59:39.000 +0300,2025-10-30 08:00:43.501 +0300,30.000000,"{""buyer"": ""TJDBTT1L2nQ2jQARMLrE6tZJr9tbmR2tp5"", ""amountUSDT"": ""30000000"", ""atlaAmount"": ""4000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""4""}",cf287fe5ffc1ab1ce1c54b61eefd639385ee0862cb347b70ae03aab8b070dbdd,77046456,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,17704,,,COMPLETED,CRYPTO,1,,0.0500,31.578947,
868,2025-10-30 09:01:54.000 +0300,2025-10-30 09:04:10.066 +0300,45.000000,"{""buyer"": ""TMg6FztTH1dQ4eVeeZFGk9vocnkCfuVxe3"", ""amountUSDT"": ""45000000"", ""atlaAmount"": ""6000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""6""}",ca9970cff7134304b62baadc47d6640a76a21945eb5264c649847056432c641a,77047699,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,23283,,,COMPLETED,CRYPTO,1,,0.0500,47.368421,
870,2025-10-30 09:17:42.000 +0300,2025-10-30 09:18:49.891 +0300,148.000000,"{""buyer"": ""TWVCBeGe9kPfGsqQepTu3hhnMD8ST56aDy"", ""amountUSDT"": ""148000000"", ""atlaAmount"": ""20000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""20""}",e4bc5cbe896ba0954cac12a0a560842a341f3ee962c5bc42055718405ec92d2e,77048015,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,728,,,COMPLETED,CRYPTO,1,,0.0500,155.789474,
871,2025-10-30 09:20:36.000 +0300,2025-10-30 09:21:49.883 +0300,75.000000,"{""buyer"": ""TGCneCHfbtqZGqh3kB4uMnHPLnkECVEf7v"", ""amountUSDT"": ""75000000"", ""atlaAmount"": ""10000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""10""}","0575daf239c5c3bfce86f0bf758a7756834cffc3af3cb1375c92f513a10d20fd",77048073,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,23281,,,COMPLETED,CRYPTO,1,,0.0500,78.947368,
994,2025-11-02 17:06:51.000 +0300,2025-11-02 17:08:00.621 +0300,25.000000,"{""buyer"": ""TFGuZLMSPLczjnFpj64S99scqcsa5Nc7dN"", ""amountUSDT"": ""25000000"", ""atlaAmount"": ""1666000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1.666""}",abe06def86bd32b5240e81c60605fd2bed2ddfe30341353b53eb1eb01b724ba2,77143769,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,18316,,,COMPLETED,CRYPTO,1,,0.0500,26.315789,
1051,2025-11-04 18:17:44.275 +0300,2025-11-04 18:17:51.210 +0300,30.000000,"{""buyer"": 24933, ""userId"": 24933, ""amountUSDT"": ""30000000"", ""atlaAmount"": ""2000000000000000000.000"", ""payment_method"": ""card"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2.000""}",PAYID-ATL-1762269464-5457195a,0,PAYID,24933,,ATL-1762269464-5457195a,COMPLETED,PAYID,1,,0.0000,30.000000,
1123,2025-11-06 22:35:36.000 +0300,2025-11-06 22:36:48.673 +0300,150.000000,"{""buyer"": ""TW5hkVcaVLDJVyv4JqNG2qxmYsHbh9t6Qo"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","1e2732210d78ef7a4eeeb796d8cbf2404d68003a8feb7cc7603bdb7f3861bf8a",77265510,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,205,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1498,2025-11-20 21:53:45.000 +0300,2025-11-20 21:54:54.475 +0300,142.500000,"{""buyer"": ""TG1bfXEriqKtgXYXy9B6cdRPs6i1W6EgDX"", ""amountUSDT"": ""142500000"", ""atlaAmount"": ""10000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""10""}",e48b7ecf2b6120ea2cc72d487b61a50636713f3c8f736920f36722a9f4c1fb1c,77667755,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,935,,,COMPLETED,CRYPTO,1,,0.0000,142.500000,
